page,match,classification,suggested_fix,reason,context
508,μ,ok,(그대로),그리스 문자 정상 검출.,다) 혈소판증가증 관련 증상의 기왕력이 있는 환자 나. 투여기간 혈소판수치가 40만/μL 이하가 될 때까지 점진적으로 증량하여 투여하고 이후 반응이 유지되도록 최저 유효량을 조정하여 투여함.
519,α,ok,(그대로),그리스 문자 정상 검출.,"평가하여 첫 3개월째의 평가 결과가 유지되면 지속적인 투여를 인정함. 다. 종양괴사인자알파저해제(TNF-α inhibitor: Adalimumab, Etanercept, Golimumab, Infliximab 주"
530,α,ok,(그대로),그리스 문자 정상 검출.,"나. 중등도에서 중증의 심부전(NYHA class Ⅲ/Ⅳ) 환자 4. 다른 종양괴사인자알파저해제(TNF-α inhibitor: Etanercept, Golimumab, Infliximab 주사제) 또는 Abata"
531,α,ok,(그대로),그리스 문자 정상 검출.,"보이고 부작용이 없는 환자의 경우 최대 8∼12주분까지 인정함. 7. 동 약제를 사용하는 경우에는「TNF-α inhibitor 사용시 잠복결핵 치료지침」을 따라야 함. (고시 제2024-130호, ʼ24.7.1.)"
532,μ,ok,(그대로),그리스 문자 정상 검출.,"A1C) 10% 이하 나) 최단 중심망막두께(Central retinal thickness) 300μm 이상인 경우 2) 제외대상 가) 황반부 위축, 손상, 또는 경성삼출물 등이 심하여 치료 효"
534,μ,ok,(그대로),그리스 문자 정상 검출.,"A1C) 10% 이하 나) 최단 중심망막두께(Central retinal thickness) 300μm 이상인 경우 2) 제외대상 가) 황반부 위축, 손상, 또는 경성삼출물 등이 심하여 치료 효"
540,α,ok,(그대로),그리스 문자 정상 검출.,"상 해당 연령 이전에 동 약제를 투여하는 경우에는 사례별 심사함. 3. 다른 종양괴사인자알파저해제(TNF-α inhibitor: Adalimumab, Golimumab, Infliximab 주사제) 또는 Abata"
540,α,ok,(그대로),그리스 문자 정상 검출.,"고 부작용이 없는 환자의 경우 최대 8∼12주분 까지 인정함. 6. 동 약제를 사용하는 경우에는 「TNF-α inhibitor 사용시 잠복결핵 치료지침」을 따라야 함. (고시 제2024-130호, ʼ24.7.1.)"
541,μ,ok,(그대로),그리스 문자 정상 검출.,"A1C) 10% 이하 나) 최단 중심망막두께(Central retinal thickness) 300μm 이상인 경우 2) 제외대상 가) 황반부 위축, 손상, 또는 경성삼출물 등이 심하여 치료 효"
550,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,"아 래 - 가. 스테로이드와 cyclosporine 경구제에 반응하지 않는 괴저성 농피증(용량: 5mg/kg)에 3회 투여 인정 ○단, 3회를 초과하여 투여한 경우에는 약값 전액을 환자가 부담토록 함"
551,5mg,ok,5 mg,정상 밀리그램 표기(ASCII).,") 투여대상: 정맥용 면역글로불린 투여 종료 후 36시간 이상 발열이 지속되는 환자 2) 투여용량: 5mg/kg 1회 투여에 한하여 인정 - 단, 정맥용 면역글로불린과의 병용투여는 인정하지 아니함."
551,α,ok,(그대로),그리스 문자 정상 검출.,"나. 중등도에서 중증의 심부전(NYHA class Ⅲ/Ⅳ) 환자 4. 다른 종양괴사인자알파저해제(TNF-α inhibitor: Adalimumab, Etanercept, Golimumab 주사제) 또는 Abata"
551,α,ok,(그대로),그리스 문자 정상 검출.,"하며, 이 경우에는 교체투여에 대한 투여 소견서를 첨부하여야 함. 5. 동 약제를 사용하는 경우에는「TNF-α inhibitor 사용시 잠복결핵 치료지침」을 따라야 함."
555,μ,ok,(그대로),그리스 문자 정상 검출.,"A1C) 10% 이하 나) 최단 중심망막두께(Central retinal thickness) 300μm 이상인 경우 2) 제외대상 가) 황반부 위축, 손상, 또는 경성삼출물 등이 심하여 치료 효"
559,α,ok,(그대로),그리스 문자 정상 검출.,"552 ❘ 구 분 세부인정기준 및 방법 한하여 유지요법을 인정함. 2. 종양괴사인자알파저해제(TNF-α inhibitor: Adalimumab, Golimumab, Infliximab 주사제) 또는 Ustek"
561,200mg,ok,200 mg,정상 밀리그램 표기(ASCII).,"(고시 제2024-55호, ʼ24.4.1.) [611] Tedizolid 경구제 (품명: 시벡스트로정 200mg 등) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값"
562,400mg,ok,400 mg,정상 밀리그램 표기(ASCII).,"아 래 - 정상 신기능을 가진 성인 또는 고령자의 중등도, 중증 감염에 유지용량을 1일 1회 200-400mg 또는 3-6mg/kg 으로 인정함. (고시 제2013-127호, ʼ13.9.1.)"
562,6mg,ok,6 mg,정상 밀리그램 표기(ASCII).,"상 신기능을 가진 성인 또는 고령자의 중등도, 중증 감염에 유지용량을 1일 1회 200-400mg 또는 3-6mg/kg 으로 인정함. (고시 제2013-127호, ʼ13.9.1.)"
568,500mg,ok,500 mg,정상 밀리그램 표기(ASCII).,투여 시 요양급여를 인정함. - 아 래 - 가. 미만성 범세기관지염 1) 투여용량: 250∼500mg/day 2) 투여기간: 최소 6개월∼2년 이내 나. Mycoplasma genitalium에 의한
568,500mg,ok,500 mg,정상 밀리그램 표기(ASCII).,"단순 생식기 감염 ○ 투여방법 1) 초치료 시 - 1g 한 번 투여 - 첫 날 500mg 1일 1회, 둘째 날부터 1일 1회 250mg을 4일간 투여 (총 투여량 1.5g) 2) 치료 실패"
569,600mg,ok,600 mg,정상 밀리그램 표기(ASCII).,시 요양급여를 인정함. - 아 래 - ○ 미만성 범세기관지염 가. 투여용량: 400∼600mg/day 나. 투여기간: 최소 6개월∼2년 이내 3. 허가사항 범위를 초과하여 아래와 같은 기준으
569,300mg,ok,300 mg,정상 밀리그램 표기(ASCII).,"투여 시 요양급여를 인정함. - 아 래 - ○ 미만성 범세기관지염 가. 투여용량: 150~300mg/day 나. 투여기간: 최소 6개월~2년 이내 (고시 제2018-174호, ʼ18.9.1.)"
570,100mg,ok,100 mg,정상 밀리그램 표기(ASCII).,"케치아, 비루스에 작용하는 것 구 분 세부인정기준 및 방법 [615] Doxycycline 50, 100mg 제제 (품명: 국제독시사이클린하이 클레이트수화물캡슐100 밀리그램 등) 1. 허가사항 범위 내에서 투여 시"
570,300mg,ok,300 mg,정상 밀리그램 표기(ASCII).,"하여 아래와 같은 기준으로 투여 시 요양 급여를 인정함. - 아 래 - 가. 요도염에 1일 200-300mg, 상기도염에 1일 200mg 투여 나. 마크로라이드 불응성 마이코플라즈마 폐렴 1) 투여대상:"
570,200mg,ok,200 mg,정상 밀리그램 표기(ASCII).,"여 시 요양 급여를 인정함. - 아 래 - 가. 요도염에 1일 200-300mg, 상기도염에 1일 200mg 투여 나. 마크로라이드 불응성 마이코플라즈마 폐렴 1) 투여대상: 마크로라이드계 항생제 투여 3"
570,4mg,ok,4 mg,정상 밀리그램 표기(ASCII).,"마크로라이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 12세 미만 소아 2) 용법용량: 2~4mg/kg/일, 2회 분복(최대 200 mg/일) 3) 투여기간: 7~14일 이내 ※ 허가사항 중 사"
570,200 mg,ok,200 mg,정상 밀리그램 표기(ASCII).,"후에도 증상이 개선되지 않는 12세 미만 소아 2) 용법용량: 2~4mg/kg/일, 2회 분복(최대 200 mg/일) 3) 투여기간: 7~14일 이내 ※ 허가사항 중 사용상의 주의사항을 고려하여 임상적 유용"
571,300mg,ok,300 mg,정상 밀리그램 표기(ASCII).,"방법 [616] Pentamidine isethionate 주사제 (품명: 화이자펜타미딘이세티 온산염주 300mg) 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 하며, 허가사항 범위를 초과하여 아래와 같은 기준"
571,300mg,ok,300 mg,정상 밀리그램 표기(ASCII).,"구투여가 불가능한 경우 3) Sulfonamide 과민성 등을 보이는 경우 다. 투여용량·용법: 300mg(1바이알)을 3-4주마다 네블 라이저(초음파) 흡입 (고시 제2018-158호, ʼ18.8.1.)"
577,250mg,ok,250 mg,정상 밀리그램 표기(ASCII).,"분 세부인정기준 및 방법 [619] Clarithromycin 경구제 (품명: 클래리시드필름코팅정 250mg 등) 1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 하며, 허가사항 범위를 초과하여 아래와"
577,500mg,ok,500 mg,정상 밀리그램 표기(ASCII).,openic purpura) 5) 위선종의 내시경절제술 후 나. 미만성 범세기관지염 1) 투여용량: 250~500mg/day 2) 투여기간: 최소 6개월~2년 이내 2. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시
581,100mg,ok,100 mg,정상 밀리그램 표기(ASCII).,"분 세부인정기준 및 방법 [622] Bedaquiline fumarate 경구제 (품명: 서튜러정 100mg) 동 약제의 요양급여 인정 여부는 질병관리청에 사전 신청하여 승인 받은 경우에 한하여 인정하며, 아래와"
582,50mg,ok,50 mg,정상 밀리그램 표기(ASCII).,"동시투여 (고시 제2024-55호, ʼ24.4.1.) [622] Delamanid 경구제 (품명: 델티바정 50mg) 동 약제의 요양급여 인정 여부는 질병관리청에 사전 신청하여 승인 받은 경우에 한하여 인정하며, 아래와"
583,200mg,ok,200 mg,정상 밀리그램 표기(ASCII).,"고시 제2024-55호, ʼ24.4.1.) [622] Pretomanid 경구제 (품명: 도브프렐라정 200mg) 동 약제의 요양급여 인정 여부는 질병관리청에 사전 신청하여 승인 받은 경우에 한하여 인정하며, 아래와"
584,25mg,ok,25 mg,정상 밀리그램 표기(ASCII).,❘ 623 치나제 구 분 세부인정기준 및 방법 [623] Dapsone 경구제 (품명: 태준답손정 25mg 등) 1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위(효능·효과)를 초
586,100mg,ok,100 mg,정상 밀리그램 표기(ASCII).,"경구약제 투여를 인정함. (고시 제2019-38호, ʼ19.3.1.) [629] Balofloxacin 100mg (품명: 큐록신정) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준"
586,40ml,ok,40 mL,정상 밀리리터 표기.,"3-5일 정도 인정함. 1) 성인: 1회 100mg을 1일 2회 2) 신장애 환자 (크레아티닌 청소율이 40ml/min 이하의 심한 신기능 장애 환자) : 1회 100mg을 2일 1회 나. 골반내 감염증, 자궁경관염"
587,433.64mg,ok,433.64 mg,정상 밀리그램 표기(ASCII).,"도 인정함. (고시 제2017-77호, ʼ17.5.1.) [629] Darunavir ethanolate 433.64mg 경구제 (품명: 프레지스타정 400mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를"
587,400mg,ok,400 mg,정상 밀리그램 표기(ASCII).,5.1.) [629] Darunavir ethanolate 433.64mg 경구제 (품명: 프레지스타정 400mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - ○ 치료경
587,40ml,ok,40 mL,정상 밀리리터 표기.,"정함. 4) 투여용량 가) 성인: 1회 200mg을 1일 2회 나) 신장애 환자 (크레아티닌 청소율이 40ml/min 이하의 심한 신기능 장애 환자) : 1회 200mg을 2 일 1회 (고시 제2017-77호, ʼ1"
587,β,ok,(그대로),그리스 문자 정상 검출.,"중증감염환자, 심부장기감염환자(예: 폐렴, 급성신우신염), 위장관감염증 나. 중증 폐렴 환자의 경우는 β-Lactam과 병용하여 투여 시에도 인정함. (고시 제2017-77호, ʼ17.5.1.) [629] Da"
588,650.46mg,ok,650.46 mg,정상 밀리그램 표기(ASCII).,❘ 581 ❘ 구 분 세부인정기준 및 방법 [629] Darunavir ethanolate 650.46mg 경구제 (품명: 프레지스타정 600mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를
588,600mg,ok,600 mg,정상 밀리그램 표기(ASCII).,및 방법 [629] Darunavir ethanolate 650.46mg 경구제 (품명: 프레지스타정 600mg) 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - ○ 항레
589,250mg,ok,250 mg,정상 밀리그램 표기(ASCII).,"al agent와 병용요법 (고시 제2013-127호, ʼ13.9.1.) [629] Famciclovir 250mg 경구제 (품명: 팜비어정 250mg 등) 1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요"
589,250mg,ok,250 mg,정상 밀리그램 표기(ASCII).,"013-127호, ʼ13.9.1.) [629] Famciclovir 250mg 경구제 (품명: 팜비어정 250mg 등) 1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는"
591,β,ok,(그대로),그리스 문자 정상 검출.,", 면역기능이 저하된 환자, 중증 감염환자, 심부장기감염환자(예: 폐렴) 나. 중증 폐렴 환자의 경우는 β-Lactam과 병용하여 투여 시에도 인정함 (고시 제2013-127호, ʼ13.9.1.) [629] Gl"
595,β,ok,(그대로),그리스 문자 정상 검출.,"환자, 중증 감염환자, 심부 장기감염환자(예: 폐렴, 급성 신우신염) 나. 중증 폐렴환자의 경우는 β-Lactam과 병용하여 투여"
596,20 mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"이드계 항생제 투여 3일 후에도 증상이 개선되지 않는 소아 2) 용법용량 ○5세 미만: 16~20 mg/kg/일, 2회 분복 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최"
596,750mg,ok,750 mg,정상 밀리그램 표기(ASCII).,"개선되지 않는 소아 2) 용법용량 ○5세 미만: 16~20 mg/kg/일, 2회 분복 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) ○근골격계 성"
596,10 mg,ok,10 mg,정상 밀리그램 표기(ASCII).,"○5세 미만: 16~20 mg/kg/일, 2회 분복 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) ○근골격계 성숙이 이루어진청소년: 500 mg/일, 1"
596,750mg,ok,750 mg,정상 밀리그램 표기(ASCII).,"g/일, 2회 분복 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) ○근골격계 성숙이 이루어진청소년: 500 mg/일, 1일"
596,500 mg,ok,500 mg,정상 밀리그램 표기(ASCII).,"이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) ○근골격계 성숙이 이루어진청소년: 500 mg/일, 1일"
598,20 mg,ok,20 mg,정상 밀리그램 표기(ASCII).,"❘ 591 ❘ 구 분 세부인정기준 및 방법 ○5세 미만: 16~20 mg/kg/일, 12시간 간격 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회"
598,750mg,ok,750 mg,정상 밀리그램 표기(ASCII).,"구 분 세부인정기준 및 방법 ○5세 미만: 16~20 mg/kg/일, 12시간 간격 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) 3) 투여기간"
598,10 mg,ok,10 mg,정상 밀리그램 표기(ASCII).,"○5세 미만: 16~20 mg/kg/일, 12시간 간격 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) 3) 투여기간: 7~14일 이내 ※ 허가사항 중"
598,750mg,ok,750 mg,정상 밀리그램 표기(ASCII).,"12시간 간격 (최대 750mg/일) ○5세 이상: 8~10 mg/kg/일, 1일 1회 (최대 750mg/일) 3) 투여기간: 7~14일 이내 ※ 허가사항 중 사용상의 주의사항을 고려하여 임상적 유용"
599,β,ok,(그대로),그리스 문자 정상 검출.,"환자, 중증 감염환자, 심부장기감염환자(예: 폐렴, 합병성복강내감염) 나. 중증 폐렴 환자의 경우는 β-Lactam과 병용하여 투여 시에도 인정함. 2. 허가범위를 초과하여 결핵치료에 아래와 같은 기준으로"
600,400mg,ok,400 mg,정상 밀리그램 표기(ASCII).,"방법 치료 실패가 PCR 등으로 확인된 경우에 요양급여를 인정함. ○ 투여용량과 투여기간 - 400mg 1일 1회, 14일 이내 (고시 제2021-26호, ’21.2.1.) [629] Nelfinavir mes"
610,"0.5 
IU",ok,0.5 IU,정상 국제단위 표기.,"장기 위험에 있는 대상자들은 예방접종을 하여야 함. 6개월 마다 혈청반응 검사를 하도록 권장하며, 항체가가 0.5 IU/ml 이하인 경우에 추가접종을 해야 함. 고위험군으로 분류되어 접종이 권장되는 대상군은 다음과 같음 수의"
620,1mg,ok,1 mg,정상 밀리그램 표기(ASCII).,"nitis): 진단 시 1.5g/kg, 3일째 1g/kg 투여 인정. 단, serum creatinine>1mg/dL 또는 BUN>30mg/dL 또는 total bilirubin> 4mg/dL이어야 함 ⑥ 간신증"
620,30mg,ok,30 mg,정상 밀리그램 표기(ASCII).,"5g/kg, 3일째 1g/kg 투여 인정. 단, serum creatinine>1mg/dL 또는 BUN>30mg/dL 또는 total bilirubin> 4mg/dL이어야 함 ⑥ 간신증후군(Hepatorenal s"
620,4mg,ok,4 mg,정상 밀리그램 표기(ASCII).,erum creatinine>1mg/dL 또는 BUN>30mg/dL 또는 total bilirubin> 4mg/dL이어야 함 ⑥ 간신증후군(Hepatorenal syndrome): Type I에 혈관수축제와 병용
620,100mL,ok,100 mL,정상 밀리리터 표기.,"정(Circulatory instability)이 있는 경우 등): 복수 3L~5L 천자 시 1병(20% 100mL), 5L 이상 천자 시 2병(20% 100mL) 인정 ⑤ 자발적 세균성 복막염(Spontaneous"
620,100mL,ok,100 mL,정상 밀리리터 표기.,"있는 경우 등): 복수 3L~5L 천자 시 1병(20% 100mL), 5L 이상 천자 시 2병(20% 100mL) 인정 ⑤ 자발적 세균성 복막염(Spontaneous bacterial peritonitis): 진단"
621,100mL,ok,100 mL,정상 밀리리터 표기.,여시는 알부민 수치와 관계없이 수술 당시에 2~3병 정도 인정함. 마. 개심술 후 48시간 이내에 20% 100mL/1일 사용한 경우 바. 간이식 및 간절제 수술 후 혈중 알부민 검사치가 3.0 초과 3.5 이하인 다음
