codepoint,char,sheet,row,column,value_excerpt
U+BBF9,믹,Sheet1,380,구분,"L-leucine, L-phenylalanine, L-methionine 등 주사제 (품명 : 클리니믹스85주사)"
U+BBF9,믹,Sheet1,538,구분,Rifaximin 경구제 (품명 : 노르믹스정)
U+D31C,팜,Sheet1,52,구분,Levetiracetam 주사제 (품명 : 큐팜주사500 밀리그램 등)
U+D31C,팜,Sheet1,512,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 혈액배양검사(Blood culture) 또는 무균적체액(CSF, Ascites, Pleural effusion 등)에서 반코마이신저항"
U+D31C,팜,Sheet1,521,구분,Rifampicin 경구제 (품명 : 리팜핀정 등)
U+D31C,팜,Sheet1,530,세부인정기준 및 방법,1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위를 초과하여 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - ○ 투여 기준 다제내성/리팜핀내성 결핵 환자에게 2024년 국내 결핵 진료지침(5판)의 권고내역 및 약제구성원칙에 따라 Imip
U+D31C,팜,Sheet1,537,세부인정기준 및 방법,"1. 허가사항 범위 내에서 1차 약제 투여로 증상이 호전되지 않는 환자에게 2차 약제로 투여 시 요양급여 함을 원칙으로 함. 2. Penicilline계 또는 Cephalosporine계 항생제에 내성균이 증명된 경우 및 면역기능 저하환자, 중증감염환자 등의 경우에 치료 상 필요하여 선"
U+D0D0,탐,Sheet1,52,세부인정기준 및 방법,아래의 허가사항 범위 내에서 투여 시 요양급여를 인정함. - 아 래 - 레비티라세탐 주사제는 경구투여가 일시적으로 불가능한 환자에 투여한다. 가. 단독요법 ○ 처음 뇌전증으로 진단된 2차성 전신발작을 동반하거나 동반하지 않는 부분발작의 치료(만 16세 이상) 나. 부가요법 1) 기존 1
U+D0D0,탐,Sheet1,145,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 중 『건선, 신증후군, 류마티스성관절염, 재생 불량성빈혈」에는 허가받은 품목에 한하여 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - "
U+D0D0,탐,Sheet1,350,구분,Tamsulosin HCl 경구제 (품명 : 보령염산탐스로신캡슐0 .2밀리그람 등)
U+D0D0,탐,Sheet1,514,세부인정기준 및 방법,1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 감염예방목적으로 사용하는 경우에는 요양급여를 인정하지 아니함. 나. 반드시 사전에 미생물 배양 및 동정검사를 실시하여 Methicillin 또는 Oxacillin에 내성을 보이는 포도 상구균
U+D0D0,탐,Sheet1,515,세부인정기준 및 방법,허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정함. - 아 래 - 가. 감염예방목적으로 사용하는 경우에는 요양급여를 인정하지 아니함. 나. 반드시 사전에 미생물 배양 및 동정검사를 실시하여 Methicillin 또는 Oxacillin에 내성을 보이는 포도 상구균(MR
U+C6C5,웅,Sheet1,53,구분,Primidone 경구제 (품명 : 대웅프리미돈정)
U+C6C5,웅,Sheet1,467,구분,Zoledronic acid 5mg/100ml 주사제 (품명 : 대웅졸레드론산주사액 5밀리그램/100밀리리터 등)
U+B3C8,돈,Sheet1,53,구분,Primidone 경구제 (품명 : 대웅프리미돈정)
U+D305,팅,Sheet1,54,구분,Rufinamide 경구제 (품명 : 이노베론필름코팅정 100mg 등)
U+D305,팅,Sheet1,57,세부인정기준 및 방법,"헌팅톤무도병에 투여 시 요양급여를 인정하며, 식품의약품 안전처장이 인정한 범위이지만 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. ※ 식품의약품안전처장이 인정한 범위 : 헌팅톤무도병, 노인성무도병, 지연운동이상증, 반무도병과 같이 불수의적이고 불규칙적이며 조절이 되지 않는 움직"
U+D305,팅,Sheet1,57,세부인정기준 및 방법,"헌팅톤무도병에 투여 시 요양급여를 인정하며, 식품의약품 안전처장이 인정한 범위이지만 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. ※ 식품의약품안전처장이 인정한 범위 : 헌팅톤무도병, 노인성무도병, 지연운동이상증, 반무도병과 같이 불수의적이고 불규칙적이며 조절이 되지 않는 움직"
U+D305,팅,Sheet1,104,구분,Pitolisant hydrochloride 경구제 (품명 : 와킥스필름코팅정 5밀리그램 등)
U+D305,팅,Sheet1,110,구분,Teriflunomide 경구제 (품명 : 오바지오필름 코팅정 등)
U+B18D,농,Sheet1,55,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 뇌전증지속상태(Status epilepticus) 급성기 등에 투여 시 2주간 인정함. 나. 두 개강 내 발작을 유발할 수 있는 조건이 "
U+B18D,농,Sheet1,130,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정함. - 아 래 - 가. 유효균종 포도상구균속, 연쇄상구균속, 폐렴구균, 장구균속, 마 이크로코커스속, 모라셀라속, 코리네박테리움속, 클레 브시엘라속, 엔테로박터속, 세라치아속, 프로테우 스속, 모르가네라 모르가니속, "
U+B18D,농,Sheet1,145,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 중 『건선, 신증후군, 류마티스성관절염, 재생 불량성빈혈」에는 허가받은 품목에 한하여 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - "
U+B18D,농,Sheet1,153,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급 여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 건선1) 투여대상 6개월 이상 지속되는 만성 중증 판상건선 환자(만 18세 이상 성인)로 가), 나), 다) 또는 가), 나), 라)를 "
U+B18D,농,Sheet1,153,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급 여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 건선1) 투여대상 6개월 이상 지속되는 만성 중증 판상건선 환자(만 18세 이상 성인)로 가), 나), 다) 또는 가), 나), 라)를 "
U+AE34,긴,Sheet1,56,세부인정기준 및 방법,"식품의약품안전처장이 인정한 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - Valproate와 Clobazam 병용요법에 충분히 조절되지 않는 중증 소아 간대성 근경련 뇌전증(SMEI, 드라벳증후군) "
U+AE34,긴,Sheet1,56,세부인정기준 및 방법,"식품의약품안전처장이 인정한 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - Valproate와 Clobazam 병용요법에 충분히 조절되지 않는 중증 소아 간대성 근경련 뇌전증(SMEI, 드라벳증후군) "
U+AE34,긴,Sheet1,114,세부인정기준 및 방법,식품의약품안전처장이 인정한 범위 내에서 경구근이완제 (baclofen 등)로 반응이 불충분하거나 부작용 등으로 인해 경구 근이완제의 투여가 불가능한 경우로 「척수강내 약물주입 펌프이식술(자-484)의 급여기준」 중 '라'에 한하여 요양 급여를 인정함. * 적절한 경직치료(약물치료 등)에
U+AE34,긴,Sheet1,114,세부인정기준 및 방법,식품의약품안전처장이 인정한 범위 내에서 경구근이완제 (baclofen 등)로 반응이 불충분하거나 부작용 등으로 인해 경구 근이완제의 투여가 불가능한 경우로 「척수강내 약물주입 펌프이식술(자-484)의 급여기준」 중 '라'에 한하여 요양 급여를 인정함. * 적절한 경직치료(약물치료 등)에
U+AE34,긴,Sheet1,177,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 일반 환자로서 마취 및 수술 중에 빈맥이 나타날 경우 : 일시용량(Bolus dose)(0.5-1mg/kg)을 3회까지 인정 나. 심"
U+D1A4,톤,Sheet1,57,세부인정기준 및 방법,"헌팅톤무도병에 투여 시 요양급여를 인정하며, 식품의약품 안전처장이 인정한 범위이지만 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. ※ 식품의약품안전처장이 인정한 범위 : 헌팅톤무도병, 노인성무도병, 지연운동이상증, 반무도병과 같이 불수의적이고 불규칙적이며 조절이 되지 않는 움직"
U+D1A4,톤,Sheet1,57,세부인정기준 및 방법,"헌팅톤무도병에 투여 시 요양급여를 인정하며, 식품의약품 안전처장이 인정한 범위이지만 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. ※ 식품의약품안전처장이 인정한 범위 : 헌팅톤무도병, 노인성무도병, 지연운동이상증, 반무도병과 같이 불수의적이고 불규칙적이며 조절이 되지 않는 움직"
U+D1A4,톤,Sheet1,273,구분,"프로톤 펌프 억제 경구제 Omeprazole (품명 : 유한로섹캡슐 등), Lansoprazole (품명 : 란스톤캡슐 등), Pantoprazole (품명 : 판토록정 등), Rabeprazole (품명 : 파리에트정 등), Esomeprazol (품명 : 넥시움정 등)"
U+D1A4,톤,Sheet1,273,구분,"프로톤 펌프 억제 경구제 Omeprazole (품명 : 유한로섹캡슐 등), Lansoprazole (품명 : 란스톤캡슐 등), Pantoprazole (품명 : 판토록정 등), Rabeprazole (품명 : 파리에트정 등), Esomeprazol (품명 : 넥시움정 등)"
U+D1A4,톤,Sheet1,274,구분,"프로톤 펌프 억제 주사제 Pantoprazole sodium (품명 : 판토록주사 등), Esomeprazole (품명 : 넥시움주 등)"
U+B4E3,듣,Sheet1,57,세부인정기준 및 방법,"헌팅톤무도병에 투여 시 요양급여를 인정하며, 식품의약품 안전처장이 인정한 범위이지만 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. ※ 식품의약품안전처장이 인정한 범위 : 헌팅톤무도병, 노인성무도병, 지연운동이상증, 반무도병과 같이 불수의적이고 불규칙적이며 조절이 되지 않는 움직"
U+C2AC,슬,Sheet1,58,구분,자오가·우슬·방풍·두충 ·구척·흑두 건조엑스(20→1)300mg (품명 : 신바로캡슐 등)
U+C2AC,슬,Sheet1,60,구분,Celecoxib + 당귀·목과·방풍·속단· 오가피·우슬·위령선·육계·진교·천궁·천마·홍화 25% ethanol soft ext. (3.5→1) 경구제 (품명 : 레일라디에스정 등)
U+C2AC,슬,Sheet1,391,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 선택적 고관절 혹은 슬관절치환술을 받은 환자 중에서 다음 한 가지 이상에 해당하는 경우 - 다 음 - ○ 비만(BMI≥30kg/m2), "
U+C2AC,슬,Sheet1,397,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 고관절 골절수술, 슬관절 및 고관절 대체수술을 받은 환자(단, 체중 50kg 이상의 환자)에서의 정맥혈전 색전증의 예방 나. 응급 침습적"
U+C2AC,슬,Sheet1,400,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함 - 아 래 - 가. 슬관절 또는 고관절 전치환술을 받은 환자의 정맥 혈전색전증 예방 ○ 슬관절 또는 고관절 전치환술을 받은 환자중에서 고 위험군※에 1가지 이"
U+D48D,풍,Sheet1,58,구분,자오가·우슬·방풍·두충 ·구척·흑두 건조엑스(20→1)300mg (품명 : 신바로캡슐 등)
U+D48D,풍,Sheet1,60,구분,Celecoxib + 당귀·목과·방풍·속단· 오가피·우슬·위령선·육계·진교·천궁·천마·홍화 25% ethanol soft ext. (3.5→1) 경구제 (품명 : 레일라디에스정 등)
U+D48D,풍,Sheet1,318,구분,Danazol 경구제 (품명 : 영풍 다나졸캡슐 등)
U+D48D,풍,Sheet1,326,구분,Clomiphene citrate 경구제 (품명 : 영풍 클로미 펜시트르산염정)
U+D48D,풍,Sheet1,347,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 체외충격파쇄석술(ESWL), 내시경하쇄석술 또는 절석술(절개 후 제거) 시행 후 잔석이 있는 것으로 확인되는 경우 나. 요로결석이 동반된 "
U+D751,흑,Sheet1,58,구분,자오가·우슬·방풍·두충 ·구척·흑두 건조엑스(20→1)300mg (품명 : 신바로캡슐 등)
U+C5D1,엑,Sheet1,58,구분,자오가·우슬·방풍·두충 ·구척·흑두 건조엑스(20→1)300mg (품명 : 신바로캡슐 등)
U+C5D1,엑,Sheet1,86,구분,Venlafaxine HCl 서방경구제 (품명 : 이팩사엑스알서방캅셀 등)
U+C5D1,엑,Sheet1,108,구분,"Rivastigmine 제제 (품명 : 엑셀론캡슐, 엑셀론패취 등)"
U+C5D1,엑,Sheet1,108,구분,"Rivastigmine 제제 (품명 : 엑셀론캡슐, 엑셀론패취 등)"
U+C5D1,엑,Sheet1,224,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양 급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 인지기능 장애를 동반한 치매(알츠하이머형, 혈관성)에 인지기능 개선목적으로 투여한 경우 ○ Ginkgo biloba extract제제를 "
U+AD11,광,Sheet1,59,세부인정기준 및 방법,"허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 대상 1) 전조증상이 없는 편두통 2) 중등(Moderate) 또는 중증(Severe) 편두통 3) 심한 오심이나 구토, 수명(광선공포증)"
U+AD11,광,Sheet1,112,세부인정기준 및 방법,1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위(효능 · 효과 등)를 초과하여 아래와 같은 기준으로 투여 시에도 요양급여를 인정함. - 아 래 - 가. 통증을 제거할 목적으로 부신피질호르몬제 등 타약제와 병용하여 관절강 내 또는 건초내 주입 나. 신경
U+AD11,광,Sheet1,116,세부인정기준 및 방법,"1. 허가사항 범위 내에서 투여 시 요양급여 함을 원칙으로 함. 2. 허가사항 범위(용법·용량)를 초과하여 신경성방광에 최대 120mg/일까지 사용한 경우에도 요양급여를 인정함. (고시 제2017-193호, '17.11.1.)"
U+AD11,광,Sheet1,132,세부인정기준 및 방법,"1. 허가사항 범위 내에서 아래와 같은 기준으로 투여 시 요양급여를 인정하며, 동 인정기준 이외에는 약값 전액을 환자가 부담토록 함. - 아 래 - 가. 연령관련 황반변성에 의한 전형적이거나 잠재적인 타입의 황반하 맥락막 신생혈관을 가진 환자 1) 형광안저 검사상 황반하 부위에 맥락막 "
